id,pn,configuration,product_role,representation_role,qualification_status,parent_assembly,mount_interface,mass_source,mass_owner,mass_kg,mass_basis,source_revision,allocated_dynamics_mass_kg,allocated_dynamics_mass_source,allocated_mass_reference,handoff_sha256,receipt_sha256,geometry_snapshot_sha256
RB_longeron_-1_-1,WP01-RB-LONGERON-R2_WP03_LOWER,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_longeron_-1_-1,0.07533602372409912,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.07533602372409912,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_longeron_-1_1,WP01-RB-LONGERON-R2_WP03_UPPER,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_longeron_-1_1,0.0755321345039068,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0755321345039068,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_longeron_1_-1,WP01-RB-LONGERON-R2_WP03_LOWER,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_longeron_1_-1,0.07533602372409912,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.07533602372409912,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_longeron_1_1,WP01-RB-LONGERON-R2_WP03_UPPER,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_longeron_1_1,0.0755321345039068,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0755321345039068,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_frame_-1,WP01-RB-END-FRAME-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_frame_-1,0.16560908052998974,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.16560908052998974,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_-1_-1_-1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_-1_-1_-1,0.0025849075037376462,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849075037376462,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_-1_-1_-1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_-1_-1_-1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_-1_-1_1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_-1_-1_1,0.002584907503737647,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.002584907503737647,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_-1_-1_1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_-1_-1_1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_-1_1_-1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_-1_1_-1,0.0025849075037376462,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849075037376462,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_-1_1_-1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_-1_1_-1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_-1_1_1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_-1_1_1,0.0025849075037376462,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849075037376462,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_-1_1_1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_-1_1_1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_frame_1,WP01-RB-END-FRAME-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_frame_1,0.16560908052998974,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.16560908052998974,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_1_-1_-1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_1_-1_-1,0.0025849071053240086,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849071053240086,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_1_-1_-1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_1_-1_-1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_1_-1_1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_1_-1_1,0.002584907105324009,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.002584907105324009,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_1_-1_1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_1_-1_1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_1_1_-1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_1_1_-1,0.0025849071053240086,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849071053240086,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_1_1_-1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_1_1_-1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_plug_1_1_1,WP01-RB-END-PLUG-R2_WP03,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_end_plug_1_1_1,0.0025849071053240086,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_WITH_WP03_INTERFACE_CORRECTIONS,0.0025849071053240086,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_end_screw_1_1_1,WP01-MT-M4X22-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_end_screw_1_1_1,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
WP01-RB-BRIDGE-R2,WP01-RB-BRIDGE-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,WP01-RB-BRIDGE-R2,0.5145966521960905,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.5145966521960905,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_upper_beam_20,WP01-RB-UPPER-BEAM-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_upper_beam_20,0.08851574655894583,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.08851574655894583,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_lower_beam_20,WP01-RB-LOWER-BEAM-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_lower_beam_20,0.04536634026499492,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.04536634026499492,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_upper_beam_160,WP01-RB-UPPER-BEAM-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_upper_beam_160,0.08851574655894583,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.08851574655894583,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_lower_beam_160,WP01-RB-LOWER-BEAM-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_lower_beam_160,0.04536634026499492,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.04536634026499492,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_0,WP01-RB-PILLAR-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_pillar_0,0.050103360000000007,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.050103360000000007,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_plug_0_top,WP01-RB-PILLAR-PLUG-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_pillar_plug_0_top,0.0035469656866599134,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.0035469656866599134,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_plug_0_bottom,WP01-RB-PILLAR-PLUG-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_pillar_plug_0_bottom,0.0035469656866599134,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.0035469656866599134,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_lower_spacer_0,WP01-RB-LOWER-SPACER-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_lower_spacer_0,0.0014587750662487335,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.0014587750662487335,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_tierod_0,WP01-MT-M4-TIEROD228-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_pillar_tierod_0,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_top_washer_0,WP01-MT-WASHER4-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_pillar_top_washer_0,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_bottom_washer_0,WP01-MT-WASHER4-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_pillar_bottom_washer_0,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_nut_0,WP01-MT-NUT4-ENVELOPE,service,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,UNKNOWN,RB_pillar_nut_0,,THREADLESS_FASTENER_UNSELECTED,WP02_ROOT_GEOMETRY_REBUILT,,UNKNOWN,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_1,WP01-RB-PILLAR-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_pillar_1,0.050103360000000007,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.050103360000000007,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
RB_pillar_plug_1_top,WP01-RB-PILLAR-PLUG-R2,service,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,FRAME_ROOT_JOINTS,CAD_ESTIMATE,RB_pillar_plug_1_top,0.003546965686659912,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP02_ROOT_GEOMETRY_REBUILT,0.003546965686659912,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json,c7042e809e9c10db61d29f37bf71ed5fdb4e900c84afe1abf514bd113545cd70,66d222d03cf2e6b74f1e28a525e81a14eadbb914e8e2b4d008fbd4aafa50d71e,3ca6fc5ee8e3c6f4f02baa7feab86bf207d4c96f7acb4329bf4715f31ce7c3f1
