id,responsibility_owner,source_parent_assembly,representation_role,physical_mass_applicable,mass_accounting_basis,candidate_material_mass_kg,legacy_planning_budget_kg,as_built_mass_kg,volume_mm3,density_kg_mm3,volume_source,density_source,note
RB_longeron_-1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07516425714576416,,,27838.613757690433,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=9a2bed76a3e1cb7baece6b6436e08af8c6f128146e36a0a3203e93b2348a1787,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_longeron_-1_-1/density_kg_mm3,
RB_longeron_-1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07501683476890202,,,27784.01287737112,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=89ff560c26a41f4eca879d3d7b3272c8ae4b5f8c47b2d379eade9ab61f7c4bd2,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_longeron_-1_1/density_kg_mm3,
RB_longeron_1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07516425714576419,,,27838.61375769044,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=975e72455ad902850c9388efe208822026f6612a7eff20f2b159dc57600ddea0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_longeron_1_-1/density_kg_mm3,
RB_longeron_1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.07501683476890202,,,27784.01287737112,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=f9b2c15b827efcf6ffe40c8df1d037c263281beafc151ac3929a78c64fc7005a,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_longeron_1_1/density_kg_mm3,
RB_end_frame_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.16560908052998966,,,61336.69649258876,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4c3f189f299741c6008fe6d8d1163d48e8fd3ab5f2c50b58b832ebb1205035ae,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_frame_-1/density_kg_mm3,
RB_end_plug_-1_-1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=16163ac28356dc62d2a97d01560c45c50eb1c212ef9c2fc7f50e170e90299191,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_-1_-1_-1/density_kg_mm3,
RB_end_screw_-1_-1_-1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_-1_-1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=16163ac28356dc62d2a97d01560c45c50eb1c212ef9c2fc7f50e170e90299191,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_-1_-1_1/density_kg_mm3,
RB_end_screw_-1_-1_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_-1_1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=16163ac28356dc62d2a97d01560c45c50eb1c212ef9c2fc7f50e170e90299191,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_-1_1_-1/density_kg_mm3,
RB_end_screw_-1_1_-1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_-1_1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907503737639,,,957.3731495324589,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=16163ac28356dc62d2a97d01560c45c50eb1c212ef9c2fc7f50e170e90299191,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_-1_1_1/density_kg_mm3,
RB_end_screw_-1_1_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_frame_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.16560908052998966,,,61336.69649258876,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4c3f189f299741c6008fe6d8d1163d48e8fd3ab5f2c50b58b832ebb1205035ae,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_frame_1/density_kg_mm3,
RB_end_plug_1_-1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=7d65b6a89d61206f48c000f046dc4c8dc0bf3146966540cc0db47ad3955fdadc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_1_-1_-1/density_kg_mm3,
RB_end_screw_1_-1_-1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_1_-1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=7d65b6a89d61206f48c000f046dc4c8dc0bf3146966540cc0db47ad3955fdadc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_1_-1_1/density_kg_mm3,
RB_end_screw_1_-1_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_1_1_-1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=7d65b6a89d61206f48c000f046dc4c8dc0bf3146966540cc0db47ad3955fdadc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_1_1_-1/density_kg_mm3,
RB_end_screw_1_1_-1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_end_plug_1_1_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002584907105323995,,,957.37300197185,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=7d65b6a89d61206f48c000f046dc4c8dc0bf3146966540cc0db47ad3955fdadc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_end_plug_1_1_1/density_kg_mm3,
RB_end_screw_1_1_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
WP01-RB-BRIDGE-R2,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.5145966521960894,,,190591.35266521832,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=c20819f9f5bf931feed0e7ba1ee53a65dbf6f1af8f47013ab51fff0e245cf845,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=WP01-RB-BRIDGE-R2/density_kg_mm3,
RB_upper_beam_20,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08851574655894578,,,32783.60983664659,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=39c6eff2ce9f76ff8a38d189c7a871cdbd8d1990b9398d2f0504148a84075d42,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_upper_beam_20/density_kg_mm3,
RB_lower_beam_20,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.04536634026499492,,,16802.348246294416,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=5755cb850392d06147c73e3285a0ea307eb2a0c5cc720ed20b2e1404785e11b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_lower_beam_20/density_kg_mm3,
RB_upper_beam_160,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.08851574655894578,,,32783.60983664659,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=39c6eff2ce9f76ff8a38d189c7a871cdbd8d1990b9398d2f0504148a84075d42,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_upper_beam_160/density_kg_mm3,
RB_lower_beam_160,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.04536634026499492,,,16802.348246294416,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=5755cb850392d06147c73e3285a0ea307eb2a0c5cc720ed20b2e1404785e11b0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_lower_beam_160/density_kg_mm3,
RB_pillar_0,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=66f1364c608b6b60ef79e895e9d20c8c2affd3309fb98190f0b9d1c365454389,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_0/density_kg_mm3,
RB_pillar_plug_0_top,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_0_top/density_kg_mm3,
RB_pillar_plug_0_bottom,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_0_bottom/density_kg_mm3,
RB_lower_spacer_0,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002496350132497458,,,924.5741231472067,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=bb2ad41c151a3ba37711f7be89f707d1e8c975aab56caab0f470f9a9dbf0da26,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_lower_spacer_0/density_kg_mm3,
RB_pillar_tierod_0,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_top_washer_0,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_bottom_washer_0,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_nut_0,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=66f1364c608b6b60ef79e895e9d20c8c2affd3309fb98190f0b9d1c365454389,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_1/density_kg_mm3,
RB_pillar_plug_1_top,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_1_top/density_kg_mm3,
RB_pillar_plug_1_bottom,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_1_bottom/density_kg_mm3,
RB_lower_spacer_1,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002496350132497458,,,924.5741231472067,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=8aa62a2ad4116458f1584bcbf92e729cdbedde723d0036274481a99f7c93b3bf,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_lower_spacer_1/density_kg_mm3,
RB_pillar_tierod_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_top_washer_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_bottom_washer_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_nut_1,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_2,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=66f1364c608b6b60ef79e895e9d20c8c2affd3309fb98190f0b9d1c365454389,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_2/density_kg_mm3,
RB_pillar_plug_2_top,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_2_top/density_kg_mm3,
RB_pillar_plug_2_bottom,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_2_bottom/density_kg_mm3,
RB_lower_spacer_2,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0024963501324974597,,,924.5741231472073,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=4bcced6948f51eec63790394587b104929f8ec2928a56b575094ce8e2023e7fc,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_lower_spacer_2/density_kg_mm3,
RB_pillar_tierod_2,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_top_washer_2,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_bottom_washer_2,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_nut_2,ROOT_FRAME_FASTENER_KIT,ROOT_STRUCTURE,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
RB_pillar_3,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.05010336,,,18556.8,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=66f1364c608b6b60ef79e895e9d20c8c2affd3309fb98190f0b9d1c365454389,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_3/density_kg_mm3,
RB_pillar_plug_3_top,ROOT_FRAME_METAL,ROOT_STRUCTURE,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0035469656866598883,,,1313.6909950592178,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=84c6245a67175b4229840cbce873cb0e7c32d9dd0170fdaa29a584f6b6e5ff6c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=RB_pillar_plug_3_top/density_kg_mm3,
